project_id,pic,partner_role,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,ec_contribution,net_ec_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,country,re_contribution,pillar,signature_year,call_year,start_year
212879,999819353,Participant,NA,NA,NA,NA,NA,NA,DEPARTMENT OF SCIENCE AND TECHNOLOGY,DST,PUB,ZA,http://www.dst.gov.za,10272,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,South Africa,10272,NA,NA,NA,2007
212879,999547268,Participant,NA,NA,NA,NA,NA,NA,RANNSOKNAMIDSTOD ISLANDS,RANNIS,PUB,IS,http://www.rannis.is,28075.94,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Iceland,28075.94,NA,NA,NA,2007
212879,999821681,Participant,NA,NA,NA,NA,NA,NA,"MINISTARSTVO PROSVETE, NAUKE I TEHNOLOSKOG RAZVOJA",MSEP,PUB,RS,http://www.mpn.gov.rs,15384.8,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Serbia,15384.8,NA,NA,NA,2007
212879,999946714,Participant,NA,NA,NA,NA,NA,NA,DIENST VOOR WETENSCHAPPELIJKE EN TECHNISCHE INFORMATIE- SERVICE D'INFORMATION SCIENTIFIQUE ET TECHNIQUE,STIS - BELSPO,PUB,BE,http://www.stis.fgov.be,31862.99,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Belgium,31862.99,NA,NA,NA,2007
212879,999815861,Participant,NA,NA,NA,NA,NA,NA,STARPTAUTISKA LIETISKAS OPTIKAS BIEDRIBA,SPIE,PUB,LV,http://www.zinatne.lv,31613.27,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Latvia,31613.27,NA,NA,NA,2007
212879,999946035,Participant,NA,NA,NA,NA,NA,NA,RESEARCH PROMOTION FOUNDATION,RPF,OTH,CY,http://www.research.org.cy,24216.26,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Cyprus,24216.26,NA,NA,NA,2007
212879,999514191,Participant,NA,NA,NA,NA,NA,NA,AGENZIA PER LA PROMOZIONE DELLA RICERCA EUROPEA,APRE,REC,IT,http://www.apre.it,139304.52,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Italy,139304.52,NA,NA,NA,2007
212879,999763384,Participant,NA,NA,NA,NA,NA,NA,MOKSLO INOVACIJU IR TECHNOLOGIJU AGENTURA,AISTDP,PUB,LT,http://www.mita.lt,22183.58,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Lithuania,22183.58,NA,NA,NA,2007
212879,999825949,Participant,NA,NA,NA,NA,NA,NA,"MINISTARSTVO ZNANOSTI, OBRAZOVANJA I SPORTA",MZOS,PUB,HR,http://www.mzos.hr,9373.2,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Croatia,9373.2,NA,NA,NA,2007
212879,999587135,Participant,NA,NA,NA,NA,NA,NA,TURKIYE BILIMSEL VE TEKNOLOJIK ARASTIRMA KURUMU,TUBITAK,REC,TR,http://www.tubitak.gov.tr,48738.5,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Turkey,48738.5,NA,NA,NA,2007
212879,999887641,Participant,NA,NA,NA,NA,NA,NA,SOFIA UNIVERSITY ST KLIMENT OHRIDSKI,UNISOFIA,HES,BG,http://www.uni-sofia.bg,33927.57,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Bulgaria,33927.57,NA,NA,NA,2007
212879,999518168,Participant,NA,NA,NA,NA,NA,NA,OFFICE OF THE PRIME MINISTER,MCST,PUB,MT,http://www.mcst.gov.mt,25325.41,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Malta,25325.41,NA,NA,NA,2007
212879,999918390,Participant,NA,NA,NA,NA,NA,NA,LUXINNOVATION GIE,Luxinnovation,OTH,LU,http://www.luxinnovation.lu,22786.92,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Luxembourg,22786.92,NA,NA,NA,2007
212879,999941476,Participant,NA,NA,NA,NA,NA,NA,"ANI - AGENCIA NACIONAL DE INOVACAO, SA",ADI,PRC,PT,http://www.aninov.pt,19328.13,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Portugal,19328.13,NA,NA,NA,2007
212879,967232300,Participant,NA,NA,NA,NA,NA,NA,MINISTARSTVO NAUKE,MoS-ME,PUB,ME,http://www.mna.gov.me,15210.05,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Montenegro,15210.05,NA,NA,NA,2007
212879,972778178,Participant,NA,NA,NA,NA,NA,NA,MINISTERIE VAN ECONOMISCHE ZAKEN EN KLIMAAT,ANL,PUB,NL,NA,27390.3,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Netherlands,27390.3,NA,NA,NA,2007
212879,954020706,Participant,NA,NA,NA,NA,NA,NA,"MINISTERIO DE ECONOMIA, INDUSTRIA Y COMPETITIVIDAD",MEIC,PUB,ES,http://www.mineco.gob.es,23305.8,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Spain,23305.8,NA,NA,NA,2007
212879,999981731,Participant,NA,NA,NA,NA,NA,NA,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,REC,DE,http://www.dlr.de,70963.5,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Germany,70963.5,NA,NA,NA,2007
212879,999618757,Participant,NA,NA,NA,NA,NA,NA,VERKET FÖR INNOVATIONSSYSTEM,VINNOVA,PUB,SE,http://www.vinnova.se,37599.8,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Sweden,37599.8,NA,NA,NA,2007
212879,999877165,Participant,NA,NA,NA,NA,NA,NA,"NATIONAL UNIVERSITY OF SCIENCE AND TECHNOLOGY MISIS","NATIONAL UNIVERSITY OF SCIENCE ANDTECHNOLOGY MISIS",HES,RU,http://www.ir.misis.ru,27530.08,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Russia,27530.08,NA,NA,NA,2007
212879,999454439,Participant,NA,NA,NA,NA,NA,NA,INSTYTUT PODSTAWOWYCH PROBLEMOW TECHNIKI POLSKIEJ AKADEMII NAUK,IPPT PAN,REC,PL,http://www.ippt.gov.pl,240071.55,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Poland,240071.55,NA,NA,NA,2007
212879,999590142,Participant,NA,NA,NA,NA,NA,NA,"MATIMOP, ISRAELI INDUSTRY CENTER FOR RESEARCH & DEVELOPMENT",ISERD,PUB,IL,http://www.matimop.org.il,86640.08,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Israel,86640.08,NA,NA,NA,2007
212879,999460453,Participant,NA,NA,NA,NA,NA,NA,NORGES FORSKNINGSRAD,RCN,PUB,NO,http://www.rcn.no,50469.58,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Norway,50469.58,NA,NA,NA,2007
212879,999563370,Participant,NA,NA,NA,NA,NA,NA,AN TUDARAS UM ARD-OIDEACHAS HIGHER EDUCATION AUTHORITY,HEA,PUB,IE,http://www.hea.ie,27411.79,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Ireland,27411.79,NA,NA,NA,2007
212879,999950400,Participant,NA,NA,NA,NA,NA,NA,SIHTASUTUS ARCHIMEDES,AF,OTH,EE,http://www.archimedes.ee,40879.36,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Estonia,40879.36,NA,NA,NA,2007
212879,999561430,Participant,NA,NA,NA,NA,NA,NA,"NATIONAL RESEARCH AND DEVELOPMENT INSTITUTE FOR CRYOGENICS AND ISOTOPIC TECHNOLOGIES ICSI RM VALCEA",INCDTCI ICSI,REC,RO,NA,30575.88,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Romania,30575.88,NA,NA,NA,2007
212879,999569093,Participant,NA,NA,NA,NA,NA,NA,VEREIN EURESEARCH,EURESEARCH,OTH,CH,http://www.euresearch.ch,109142.15,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Switzerland,109142.15,NA,NA,NA,2007
212879,999479853,Coordinator,NA,NA,NA,NA,NA,NA,ETHNIKO IDRYMA EREVNON,NHRF,REC,EL,http://www.eie.gr,275410.53,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Greece,275410.53,NA,NA,NA,2007
212879,999997930,Participant,NA,NA,NA,NA,NA,NA,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS,CNRS,REC,FR,http://www.cnrs.fr,33681.79,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,France,33681.79,NA,NA,NA,2007
212879,999923919,Participant,NA,NA,NA,NA,NA,NA,MINISTARSTVO PROSVJETE I NAUKE,MPIN,PUB,ME,http://www.mpin.gov.me,NA,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Montenegro,NA,NA,NA,NA,2007
212879,999506334,Participant,NA,NA,NA,NA,NA,NA,TECHNOLOGICKE CENTRUM AKADEMIE VED CESKE REPUBLIKY,TC AS CR,REC,CZ,http://www.tc.cz,17729.12,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Czechia,17729.12,NA,NA,NA,2007
212879,999507207,Participant,NA,NA,NA,NA,NA,NA,OESTERREICHISCHE FORSCHUNGSFOERDERUNGSGESELLSCHAFT MBH,FFG,PUB,AT,http://www.ffg.at,175614.68,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Austria,175614.68,NA,NA,NA,2007
212879,998859344,Participant,NA,NA,NA,NA,NA,NA,COMMUNICATIONS RESEARCH CENTRE,CRC,PUB,CA,http://www.crc.ca,11265.71,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Canada,11265.71,NA,NA,NA,2007
212879,999543970,Participant,NA,NA,NA,NA,NA,NA,FUNDACAO PARA A CIENCIA E A TECNOLOGIA,FCT,PUB,PT,http://www.fct.mctes.pt,3562.99,NA,EURORIS-NET,Research Infrastructures,INFRA-2007-3.0-05,Trans-national co-operation among NCPs,37,FP7,2007-11-01,2011-10-31,FP7-INFRASTRUCTURES,CSA-CA,Portugal,3562.99,NA,NA,NA,2007
208341,999845834,Coordinator,NA,NA,NA,NA,NA,NA,EPITROPI EREUNON PANEPISTIMIOU THESSALIAS,UTH,HES,EL,www.uth.gr,100000,NA,MICRO SCALE FLOWS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,Greece,100000,NA,NA,NA,2007
209050,999541254,Coordinator,NA,NA,NA,NA,NA,NA,INSTITUTO TECNOLOGICO AGRARIO DE CASTILLA Y LEON,ITACyL,REC,ES,http://www.itacyl.es,45000,NA,FOODPATH,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-09-01,2010-08-31,FP7-PEOPLE,MC-ERG,Spain,45000,NA,NA,NA,2007
202674,999568414,Coordinator,NA,NA,NA,NA,NA,NA,CENTRO DE ESTUDIOS POLITICOS Y CONS TITUCIONALES,CEPC,PUB,ES,www.cepc.es,45000,NA,EU-LIMITS,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-09-01,2010-08-31,FP7-PEOPLE,MC-ERG,Spain,45000,NA,NA,NA,2007
205066,999995893,Coordinator,NA,NA,NA,NA,NA,NA,IDRYMA TECHNOLOGIAS KAI EREVNAS,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,REC,EL,http://www.iceht.forth.gr,75000,NA,SIMULAQI,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2010-09-02,FP7-PEOPLE,MC-IRG,Greece,75000,NA,NA,NA,2007
208643,999990267,Coordinator,NA,NA,NA,NA,NA,NA,MAX-PLANCK-GESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,REC,DE,http://www.mpg.de,45000,NA,ATTOMO,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-11-01,2010-10-31,FP7-PEOPLE,MC-ERG,Germany,45000,NA,NA,NA,2007
206584,999541642,Participant,NA,NA,NA,NA,NA,NA,FUNDACIO HOSPITAL UNIVERSITARI VALL D'HEBRON - INSTITUT DE RECERCA,VHIR,REC,ES,http://www.vhir.org,100000,NA,CANCEROMICS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-10-01,2012-03-31,FP7-PEOPLE,MC-IRG,Spain,100000,NA,NA,NA,2007
206584,999600618,Coordinator,NA,NA,NA,NA,NA,NA,FUNDACIO INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE,IDIBELL,REC,ES,http://www.idibell.cat,NA,NA,CANCEROMICS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-10-01,2012-03-31,FP7-PEOPLE,MC-IRG,Spain,NA,NA,NA,NA,2007
203298,999985514,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITY OF LEICESTER,ULEIC,HES,UK,http://www.le.ac.uk,30000,NA,EGATEC,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2009-09-30,FP7-PEOPLE,MC-ERG,United Kingdom,30000,NA,NA,NA,2007
200265,999843506,Coordinator,NA,NA,NA,NA,NA,NA,POLITECHNIKA BYDGOSKA IM JANA I JEDRZEJA SNIADECKICH,PBS,HES,PL,www.utp.edu.pl,45000,NA,FLORDETERSIGNALS,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-ERG,Poland,45000,NA,NA,NA,2007
207330,999841275,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITY OF KENT,UNIKENT,HES,UK,www.kent.ac.uk,45000,NA,POISSONALGEBRAS,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-ERG,United Kingdom,45000,NA,NA,NA,2007
204582,999902094,Coordinator,NA,NA,NA,NA,NA,NA,VRIJE UNIVERSITEIT BRUSSEL,VUB,HES,BE,http://www.vub.ac.be,30000,NA,ACINPLAST,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-11-01,2009-10-31,FP7-PEOPLE,MC-ERG,Belgium,30000,NA,NA,NA,2007
203312,999813339,Coordinator,NA,NA,NA,NA,NA,NA,INSTITUTO DE MEDICINA MOLECULAR JOAO LOBO ANTUNES,iMM,REC,PT,http://www.imm.ul.pt,100000,NA,NEUROFOLD,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2011-09-02,FP7-PEOPLE,MC-IRG,Portugal,100000,NA,NA,NA,2007
208801,999929157,Participant,NA,NA,NA,NA,NA,NA,LEIBNIZ-INSTITUT FUER MEERESWISSENSCHAFTEN AN DER UNIVERSITAET KIEL,IFM-GEOMAR,REC,DE,http://www.ifm-geomar.de,100000,NA,IDA,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-10-01,2012-03-09,FP7-PEOPLE,MC-IRG,Germany,100000,NA,NA,NA,2007
208801,986090458,Coordinator,NA,NA,NA,NA,NA,NA,HELMHOLTZ ZENTRUM FUR OZEANFORSCHUNG KIEL,GEOMAR,REC,DE,http://www.geomar.de,100000,NA,IDA,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-10-01,2012-03-09,FP7-PEOPLE,MC-IRG,Germany,100000,NA,NA,NA,2007
200252,999979015,Coordinator,NA,NA,NA,NA,NA,NA,EIDGENOESSISCHE TECHNISCHE HOCHSCHULE ZUERICH,ETH Zürich,HES,CH,http://www.ethz.ch,70000,NA,LAKESIDE ZURICH,Marie-Curie Actions,PEOPLE-2007-5-1.NIGHT,Marie Curie Action: Researchers' Night 2007,1,FP7,2007-06-01,2007-12-31,FP7-PEOPLE,CSA-SA,Switzerland,70000,NA,NA,NA,2007
204792,999845834,Coordinator,NA,NA,NA,NA,NA,NA,EPITROPI EREUNON PANEPISTIMIOU THESSALIAS,UTH,HES,EL,www.uth.gr,75000,NA,ECOMYCORRHIZA,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-IRG,Greece,75000,NA,NA,NA,2007
203314,999977172,Participant,NA,NA,NA,NA,NA,NA,THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE,"THE CHANCELLOR, MAST",HES,UK,http://www.cam.ac.uk,NA,NA,COSMIC ACCELERATION,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,United Kingdom,NA,NA,NA,NA,2007
203314,888898146,Coordinator,NA,NA,NA,NA,NA,NA,UCL Elizabeth Garrett Anderson Institute for Women’s Health,UCL,HES,UK,http://www.ucl.ac.uk,100000,NA,COSMIC ACCELERATION,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-10-01,2011-09-30,FP7-PEOPLE,MC-IRG,United Kingdom,100000,NA,NA,NA,2007
208119,999600618,Coordinator,NA,NA,NA,NA,NA,NA,FUNDACIO INSTITUT D'INVESTIGACIO BIOMEDICA DE BELLVITGE,IDIBELL,REC,ES,http://www.idibell.cat,64583.33,NA,HDAC HEMATOPOIESIS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-09-01,2011-08-31,FP7-PEOPLE,MC-IRG,Spain,64583.33,NA,NA,NA,2007
208119,999544455,Participant,NA,NA,NA,NA,NA,NA,FUNDACIO CENTRE DE REGULACIO GENOMICA,CRG-CERCA,REC,ES,http://www.crg.es,35416.67,NA,HDAC HEMATOPOIESIS,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,2,FP7,2007-09-01,2011-08-31,FP7-PEOPLE,MC-IRG,Spain,35416.67,NA,NA,NA,2007
217246,999806646,Coordinator,NA,NA,NA,NA,NA,NA,BALTIC ORGANISATIONS NETWORK FOR FUNDING SCIENCE ETEY,BONUS EEIG,OTH,FI,http://www.bonusportal.org/,7266762.69,NA,BONUS+,General Activities,ERANET,ERANET,1,FP7,2007-05-10,2012-05-09,FP7-GA,CSA-ERA-Plus,Finland,7266762.69,NA,NA,NA,2007
205005,999991722,Coordinator,NA,NA,NA,NA,NA,NA,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,100000,NA,LISASIMICO,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2011-09-02,FP7-PEOPLE,MC-IRG,Spain,100000,NA,NA,NA,2007
203934,999887738,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITATEA ALEXANDRU IOAN CUZA DIN IASI,UAIC,HES,RO,http://www.uaic.ro,45000,NA,ICAARUS,Marie-Curie Actions,PEOPLE-2007-2-2.ERG,Marie Curie Action: European Reintegration Grants,1,FP7,2007-10-01,2010-09-30,FP7-PEOPLE,MC-ERG,Romania,45000,NA,NA,NA,2007
200632,999974262,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITY OF BRISTOL,UNIVBRIS,HES,UK,http://www.bristol.ac.uk,100000,NA,KV CHANNELS & MEMORY,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2011-09-02,FP7-PEOPLE,MC-IRG,United Kingdom,100000,NA,NA,NA,2007
204263,999835843,Coordinator,NA,NA,NA,NA,NA,NA,UNIVERSITY OF CYPRUS,UCY,HES,CY,http://www.ucy.ac.cy,100000,NA,ANTIVIRAL,Marie-Curie Actions,PEOPLE-2007-4-3.IRG,Marie Curie Action: International Reintegration Grants,1,FP7,2007-09-03,2013-04-30,FP7-PEOPLE,MC-IRG,Cyprus,100000,NA,NA,NA,2007
211382,999994535,Participant,NA,NA,NA,NA,NA,NA,HELSINGIN YLIOPISTO,Helsinki,HES,FI,http://www.helsinki.fi/university/,NA,NA,FAIR,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,24,FP7,2007-08-01,2012-01-31,FP7-INFRASTRUCTURES,CP-CSA-Infra,Finland,NA,NA,NA,NA,2007
211382,999560945,Participant,NA,NA,NA,NA,NA,NA,MINISTRY OF SCIENCE AND TECHNOLOGY,DST,PUB,IN,NA,NA,NA,FAIR,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,24,FP7,2007-08-01,2012-01-31,FP7-INFRASTRUCTURES,CP-CSA-Infra,India,NA,NA,NA,NA,2007
211382,999980470,Participant,NA,NA,NA,NA,NA,NA,FORSCHUNGSZENTRUM JULICH GMBH,FZJ,REC,DE,http://www.fz-juelich.de,324630,NA,FAIR,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,24,FP7,2007-08-01,2012-01-31,FP7-INFRASTRUCTURES,CP-CSA-Infra,Germany,324630,NA,NA,NA,2007
211382,967146746,Participant,NA,NA,NA,NA,NA,NA,MINISTERIO DE EDUCACION,MEC,PRC,ES,http://www.mepsyd.es/portada.html,NA,NA,FAIR,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,24,FP7,2007-08-01,2012-01-31,FP7-INFRASTRUCTURES,CP-CSA-Infra,Spain,NA,NA,NA,NA,2007
211382,999992401,Participant,NA,NA,NA,NA,NA,NA,COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES,CEA,REC,FR,http://www.cea.fr,128260,NA,FAIR,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,24,FP7,2007-08-01,2012-01-31,FP7-INFRASTRUCTURES,CP-CSA-Infra,France,128260,NA,NA,NA,2007
211382,999832254,Participant,NA,NA,NA,NA,NA,NA,AUTORITATEA NATIONALA PENTRU CERCETARE STIINTIFICA,ANCS,PUB,RO,http://www.ancs.ro,NA,NA,FAIR,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,24,FP7,2007-08-01,2012-01-31,FP7-INFRASTRUCTURES,CP-CSA-Infra,Romania,NA,NA,NA,NA,2007
211382,999586165,Participant,NA,NA,NA,NA,NA,NA,VETENSKAPSRADET - SWEDISH RESEARCH COUNCIL,VR,PUB,SE,http://www.vr.se,NA,NA,FAIR,Research Infrastructures,INFRA-2007-2.2-01,Preparatory phase for the projects in the 2006 ESFRI Roadmap,24,FP7,2007-08-01,2012-01-31,FP7-INFRASTRUCTURES,CP-CSA-Infra,Sweden,NA,NA,NA,NA,2007
